"","iso2c","country","year","status","Mortality_rate_neonatal","Maternal_mortality_ratio","Mortality_rate_infant","Mortality_rate_infant_male","Mortality_rate_infant_female","iso3c","region","capital","longitude","latitude","income","lending"
"5068","XI","IDA only",2006,"",34.5215906748545,583,65.140604034422,70.771366472756,59.1731159727688,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5069","XI","IDA only",2003,"",37.3782053494428,663,72.9278021732487,78.9930626476119,66.5651259172092,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5070","XI","IDA only",2004,"",36.3719716449396,638,70.1699822449139,76.1061860513451,63.9306804053772,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5071","XI","IDA only",2009,"",31.9963730999829,524,58.6294366352851,63.8738038151757,53.1232872737384,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5072","XI","IDA only",2010,"",31.2486155646884,506,57.201150176181,62.3023373484344,51.8346001059568,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5073","XI","IDA only",2011,"",30.4898190679137,490,54.9840121337817,59.9408577977534,49.7538320318068,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5074","XI","IDA only",2012,"",29.786762150556,477,53.3882802140053,58.2135761069731,48.2852342090459,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5075","XI","IDA only",2013,"",29.098316711393,463,51.8523567826465,56.5709306311613,46.8797534810382,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5076","XI","IDA only",2016,"",27.1143447712045,422,47.6485489000575,52.0479542394038,43.0017412381714,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5077","XI","IDA only",2017,"",26.4736573247381,410,46.2058612722554,50.5368541178594,41.66890542297,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5078","XI","IDA only",2018,"",25.8378899978253,NA,44.9691269054823,49.1805338238545,40.5185638823054,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5079","XI","IDA only",2019,"",25.2416069707461,NA,43.7766523966937,47.9049980604565,39.4047726411249,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5080","XI","IDA only",2020,"",24.6770423623849,NA,42.6395771840764,46.6966338612829,38.3480688456227,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5081","XI","IDA only",2007,"",33.6246774618481,560,62.7954985439123,68.3173975077431,56.9887050661086,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5082","XI","IDA only",2008,"",32.8082234396656,541,61.0472981993539,66.4211859253759,55.3806019463462,"IDX","Aggregates","","","","Aggregates","Aggregates"
"5083","XJ","Latin America & Caribbean (excluding high income)",2000,"",16.7541344122496,97,28.5892163918923,31.571108529689,25.4187575431626,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5084","XJ","Latin America & Caribbean (excluding high income)",2003,"",14.5878596030619,93,24.762795840849,27.4119812199832,21.9982700487545,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5085","XJ","Latin America & Caribbean (excluding high income)",2004,"",13.9202516065835,94,23.6574373962856,26.1909301734489,20.9802608160862,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5086","XJ","Latin America & Caribbean (excluding high income)",2005,"",13.3475515153117,91,22.6168027445384,25.0382299510281,20.06856321133,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5087","XJ","Latin America & Caribbean (excluding high income)",2006,"",12.8392181521675,90,21.6720533799985,23.9734136706204,19.2215690169154,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5088","XJ","Latin America & Caribbean (excluding high income)",2007,"",12.4297713777573,89,20.8010775302591,22.9865888802846,18.4532640331515,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5089","XJ","Latin America & Caribbean (excluding high income)",2008,"",12.0457106172865,88,19.977906087558,22.1013192893494,17.7264938538487,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5090","XJ","Latin America & Caribbean (excluding high income)",2009,"",11.667317747167,88,19.2290842142784,21.2593961218303,17.0675062150806,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5091","XJ","Latin America & Caribbean (excluding high income)",2010,"",11.389988417207,85,19.7493376796463,21.698812341243,17.6672964653445,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5092","XJ","Latin America & Caribbean (excluding high income)",2011,"",11.032398346861,82,17.8776808877411,19.72182731656,15.8758523136996,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5093","XJ","Latin America & Caribbean (excluding high income)",2012,"",10.7284363054208,80,17.2645047162214,19.0895487862004,15.347452285345,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5094","XJ","Latin America & Caribbean (excluding high income)",2013,"",10.432247723362,79,16.7038301856765,18.4824861249052,14.8380170017916,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5095","XJ","Latin America & Caribbean (excluding high income)",2001,"",16.0295568388136,95,27.2171400767579,30.1049804066354,24.1820350395027,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5096","XJ","Latin America & Caribbean (excluding high income)",2002,"",15.3038746312082,94,25.9651558017714,28.6899218925391,23.082677536259,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5097","XJ","Latin America & Caribbean (excluding high income)",2016,"",9.93993461521545,75,15.5869058409041,17.1959754921396,13.8878506631957,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5098","XJ","Latin America & Caribbean (excluding high income)",2017,"",9.63749948589875,73,14.8590197024268,16.4075235489376,13.2036452930749,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5099","XJ","Latin America & Caribbean (excluding high income)",2018,"",9.49179383671941,NA,14.451737991009,15.9706834713567,12.8247673225091,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5100","XJ","Latin America & Caribbean (excluding high income)",2019,"",9.19989803979711,NA,14.0350618397649,15.5624207889962,12.452206584988,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5101","XJ","Latin America & Caribbean (excluding high income)",2020,"",8.92307088510307,NA,13.6602545611067,15.0990647990126,12.1534971631527,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5102","XJ","Latin America & Caribbean (excluding high income)",2015,"",9.88891875476327,77,15.6953999726059,17.3733980858462,13.9736952078544,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5103","XJ","Latin America & Caribbean (excluding high income)",2014,"",10.1192476371224,78,16.2063733900473,17.929940104468,14.4060400661499,"LAC","Aggregates","","","","Aggregates","Aggregates"
"5104","XK","Kosovo",2001,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5105","XK","Kosovo",2002,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5106","XK","Kosovo",2000,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5107","XK","Kosovo",2005,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5108","XK","Kosovo",2006,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5109","XK","Kosovo",2003,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5110","XK","Kosovo",2004,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5111","XK","Kosovo",2009,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5112","XK","Kosovo",2010,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5113","XK","Kosovo",2011,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5114","XK","Kosovo",2012,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5115","XK","Kosovo",2013,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5116","XK","Kosovo",2016,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5117","XK","Kosovo",2017,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5118","XK","Kosovo",2014,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5119","XK","Kosovo",2015,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5120","XK","Kosovo",2020,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5121","XK","Kosovo",2007,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5122","XK","Kosovo",2008,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5123","XK","Kosovo",2019,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5124","XK","Kosovo",2018,"",NA,NA,NA,NA,NA,"XKX","Europe & Central Asia","Pristina","20.926","42.565","Upper middle income","IDA"
"5125","XL","Least developed countries: UN classification",2005,"",36.5339664913703,635,70.5338713777918,76.4475267257297,64.2648948366815,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5126","XL","Least developed countries: UN classification",2000,"",41.969756348186,763,85.2251738622478,91.8771293349626,78.1991503457837,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5127","XL","Least developed countries: UN classification",2001,"",40.8469036809829,738,82.2430352657024,88.7489068060841,75.3648191760275,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5128","XL","Least developed countries: UN classification",2004,"",37.5488922961301,668,73.2949881465304,79.3835285873726,66.8969548754266,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5129","XL","Least developed countries: UN classification",2019,"",25.669055696819,NA,44.7651181534725,48.9495194446286,40.3384065970007,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5130","XL","Least developed countries: UN classification",2020,"",25.0898577184095,NA,43.5731818766299,47.6845580283519,39.2339545095268,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5131","XL","Least developed countries: UN classification",2002,"",39.7111973826603,719,79.197828186022,85.5777661247994,72.4914323219992,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5132","XL","Least developed countries: UN classification",2003,"",38.6130182465529,695,76.2093178343578,82.4283138009387,69.6746039756852,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5133","XL","Least developed countries: UN classification",2008,"",33.7395279800902,560,63.514471972938,69.0114769830041,57.7218870623885,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5134","XL","Least developed countries: UN classification",2009,"",32.8733445718323,540,60.8946648261991,66.2454727390959,55.2659662615736,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5135","XL","Least developed countries: UN classification",2006,"",35.5758460205746,607,67.9308093834459,73.6993056465504,61.8163135255095,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5136","XL","Least developed countries: UN classification",2007,"",34.6160515273016,581,65.4098741138111,71.0592619995925,59.4655603186994,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5137","XL","Least developed countries: UN classification",2014,"",29.0259009709474,458,51.6912079042648,56.385948100498,46.7554721565538,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5138","XL","Least developed countries: UN classification",2015,"",28.3153954495869,442,50.2428802148097,54.8270609762085,45.4405036234655,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5139","XL","Least developed countries: UN classification",2016,"",27.6286377190497,427,48.7591488725841,53.2073673690824,44.0552817143044,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5140","XL","Least developed countries: UN classification",2017,"",26.9559694460973,415,47.3137079662328,51.6987195514076,42.7253881567635,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5141","XL","Least developed countries: UN classification",2018,"",26.2910626984995,NA,46.0085312409934,50.2693112997475,41.5083559071942,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5142","XL","Least developed countries: UN classification",2011,"",31.2539090893662,501,56.8809669658801,61.9296938199888,51.5458118132675,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5143","XL","Least developed countries: UN classification",2012,"",30.4904005461055,486,55.0048422336246,59.9124867550618,49.8037100578758,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5144","XL","Least developed countries: UN classification",2013,"",29.745117011557,471,53.2669824759627,58.0576385261869,48.2098016249344,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5145","XL","Least developed countries: UN classification",2010,"",32.0675652188153,520,59.3120640972013,64.5176802510956,53.8370346317744,"LDC","Aggregates","","","","Aggregates","Aggregates"
"5146","XM","Low income",2012,"",31.4,537,58.7,64.1,53.1,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5147","XM","Low income",2013,"",30.7,521,57.1,62.3,51.6,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5148","XM","Low income",2000,"",41.8,854,89.2,96.3,81.7,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5149","XM","Low income",2001,"",40.8,826,86.2,93.2,78.8,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5150","XM","Low income",2002,"",39.8,805,83.1,89.9,75.9,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5151","XM","Low income",2003,"",38.8,779,80,86.7,72.9,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5152","XM","Low income",2004,"",37.9,746,77,83.5,70.1,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5153","XM","Low income",2009,"",33.6,598,64.4,70.2,58.4,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5154","XM","Low income",2010,"",32.8,575,62.5,68.1,56.6,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5155","XM","Low income",2011,"",32.1,554,60.4,65.9,54.7,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5156","XM","Low income",2016,"",28.8,474,52.4,57.3,47.2,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5157","XM","Low income",2017,"",28.2,460,50.8,55.6,45.8,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5158","XM","Low income",2014,"",30,508,55.5,60.6,50.1,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5159","XM","Low income",2015,"",29.4,489,53.9,58.9,48.7,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5160","XM","Low income",2007,"",35.2,645,69,75,62.6,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5161","XM","Low income",2008,"",34.4,620,66.6,72.5,60.4,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5162","XM","Low income",2005,"",36.9,708,74.2,80.6,67.5,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5163","XM","Low income",2006,"",36.1,676,71.5,77.7,65,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5164","XM","Low income",2019,"",27,NA,48.2,52.7,43.4,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5165","XM","Low income",2020,"",26.4,NA,47,51.4,42.2,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5166","XM","Low income",2018,"",27.5,NA,49.5,54.1,44.6,"LIC","Aggregates","","","","Aggregates","Aggregates"
"5167","XN","Lower middle income",2001,"",37.8,413,63.3,66.1,60.3,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5168","XN","Lower middle income",2004,"",34.5,376,57.3,60,54.5,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5169","XN","Lower middle income",2005,"",33.6,360,55.2,57.7,52.5,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5170","XN","Lower middle income",2017,"",23.9,253,37.1,39.4,34.6,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5171","XN","Lower middle income",2002,"",36.7,402,61.2,63.8,58.4,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5172","XN","Lower middle income",2003,"",35.6,389,59.2,61.6,56.5,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5173","XN","Lower middle income",2016,"",24.6,258,38.3,40.6,35.8,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5174","XN","Lower middle income",2009,"",30,311,48.1,50.5,45.6,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5175","XN","Lower middle income",2006,"",32.6,344,53.4,55.9,50.7,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5176","XN","Lower middle income",2007,"",31.8,331,51.6,54,49,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5177","XN","Lower middle income",2008,"",30.9,321,50,52.4,47.4,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5178","XN","Lower middle income",2000,"",38.9,424,65.4,68.3,62.3,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5179","XN","Lower middle income",2013,"",26.7,277,42,44.4,39.5,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5180","XN","Lower middle income",2014,"",25.9,270,40.7,43.1,38.2,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5181","XN","Lower middle income",2015,"",25.2,264,39.5,41.8,37,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5182","XN","Lower middle income",2020,"",21.8,NA,33.9,36.2,31.4,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5183","XN","Lower middle income",2011,"",28.3,292,44.9,47.2,42.4,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5184","XN","Lower middle income",2018,"",23.2,NA,36,38.3,33.5,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5185","XN","Lower middle income",2019,"",22.5,NA,34.9,37.2,32.4,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5186","XN","Lower middle income",2010,"",29.1,301,46.6,48.9,44.2,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5187","XN","Lower middle income",2012,"",27.5,284,43.4,45.8,40.9,"LMC","Aggregates","","","","Aggregates","Aggregates"
"5188","XO","Low & middle income",2011,"",23.4212836641564,265,38.7823259278564,41.3258970731305,36.1043551252971,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5189","XO","Low & middle income",2002,"",31.2765367999659,362,53.9793497590089,57.0228902148335,50.791964338459,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5190","XO","Low & middle income",2010,"",24.1647694580265,274,40.2712894113853,42.8458899186815,37.582961907623,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5191","XO","Low & middle income",2000,"",33.3073310896871,378,57.8720017696195,61.1485385132843,54.4031383492767,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5192","XO","Low & middle income",2001,"",32.3031162247574,370,55.9461438254608,59.1206146705058,52.5927915266594,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5193","XO","Low & middle income",2006,"",27.4154142216343,314,46.590952943912,49.4161214704274,43.5968980631937,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5194","XO","Low & middle income",2007,"",26.5578063926711,302,44.883401303611,47.6242154494864,41.9906316069288,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5195","XO","Low & middle income",2008,"",25.7564604240469,292,43.3232442608189,46.0132216962368,40.4920405062937,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5196","XO","Low & middle income",2009,"",24.9423257647019,283,41.6611115710801,44.3146256606407,38.8904460967582,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5197","XO","Low & middle income",2015,"",20.8877735753749,240,34.1277697975472,36.5739887715831,31.5661473867132,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5198","XO","Low & middle income",2012,"",22.7381524917493,258,37.4970842486372,40.0029645280427,34.8489960734896,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5199","XO","Low & middle income",2013,"",22.0818838598325,251,36.2924313631945,38.7652148327903,33.6644909545205,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5200","XO","Low & middle income",2014,"",21.4534505520143,246,35.1911541485767,37.6522977204249,32.5768013228491,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5201","XO","Low & middle income",2005,"",28.3320278296539,327,48.3399024381696,51.1981333123006,45.3181300437536,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5202","XO","Low & middle income",2016,"",20.3842299545656,235,33.1649352221671,35.5815583698287,30.6294105624839,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5203","XO","Low & middle income",2003,"",30.2658999925989,353,52.069451550037,54.9955992529111,48.9815065440804,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5204","XO","Low & middle income",2004,"",29.2593307697794,341,50.284337259356,53.2638502621786,47.1400151660313,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5205","XO","Low & middle income",2018,"",19.3855590989143,NA,31.2974078385881,33.6573399151416,28.805327261475,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5206","XO","Low & middle income",2020,"",18.3922879006487,NA,29.6920816378853,32.0229831265,27.2382956312057,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5207","XO","Low & middle income",2017,"",19.8672555318985,231,32.1847923328604,34.5591485657674,29.6809408456548,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5208","XO","Low & middle income",2019,"",18.8561061723792,NA,30.4648921698099,32.8175576251185,27.9986608572116,"LMY","Aggregates","","","","Aggregates","Aggregates"
"5209","XP","Middle income",2000,"",31.9385595963437,302,52.8072780234391,55.4529440393867,50.0013130565465,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5210","XP","Middle income",2003,"",28.808007689989,280,47.3080305240236,49.5876267572041,44.8975258145734,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5211","XP","Middle income",2004,"",27.7710318821069,271,45.6558913056978,48.0119398380699,43.1634170698913,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5212","XP","Middle income",2001,"",30.905795866584,295,50.9686718785436,53.5062046764987,48.2866927329652,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5213","XP","Middle income",2002,"",29.8492970908601,288,49.1037157846063,51.5013722630755,46.5947911660874,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5214","XP","Middle income",2016,"",18.6786230145628,186,29.2486158809996,31.16244586707,27.2491332130889,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5215","XP","Middle income",2008,"",24.1737308760763,232,39.0527549041725,41.1481491980795,36.8508722687787,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5216","XP","Middle income",2005,"",26.8177444598365,260,43.7921207702523,46.0286953162862,41.4282204483773,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5217","XP","Middle income",2006,"",25.8692385435321,250,42.1371530411646,44.3563347503137,39.7862411850364,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5218","XP","Middle income",2007,"",24.9921530558167,240,40.5260955433692,42.6597070196592,38.2711951627062,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5219","XP","Middle income",2012,"",21.0656374643701,204,33.4068616076698,35.3603381472092,31.3415715888572,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5220","XP","Middle income",2013,"",20.3934951319128,199,32.2364509783724,34.1649221795143,30.1757442195771,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5221","XP","Middle income",2014,"",19.7515727169101,195,31.1759121400375,33.1056097443655,29.1148199455947,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5222","XP","Middle income",2015,"",19.1802086168708,190,30.1542409495232,32.0858349822587,28.1366855698993,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5223","XP","Middle income",2020,"",16.6447152238371,NA,25.9284953321276,27.7903680207611,23.9773448469266,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5224","XP","Middle income",2017,"",18.149277930044,183,28.3330038552656,30.2002967608225,26.3491784757543,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5225","XP","Middle income",2018,"",17.6689316061626,NA,27.4698400987143,29.3440870607412,25.492941414294,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5226","XP","Middle income",2019,"",17.1208579131897,NA,26.6680068420856,28.5470979744884,24.7120695991853,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5227","XP","Middle income",2010,"",22.534113947796,217,36.0974923376664,38.0929323447653,34.0219623761828,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5228","XP","Middle income",2011,"",21.7668637877809,210,34.6582630836421,36.6389027976236,32.5783031584035,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5229","XP","Middle income",2009,"",23.3335185340542,225,37.4311790964652,39.5017577393358,35.2789941932451,"MIC","Aggregates","","","","Aggregates","Aggregates"
"5230","XQ","Middle East & North Africa (excluding high income)",2001,"",22.1332141978799,101,35.2715488505966,37.784550305636,32.6469766884306,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5231","XQ","Middle East & North Africa (excluding high income)",2009,"",17.1429778347603,72,25.2783394134868,27.1924702425823,23.2652679157523,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5232","XQ","Middle East & North Africa (excluding high income)",2000,"",22.7088354719781,106,36.7308446676563,39.3107703242348,34.0095086407417,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5233","XQ","Middle East & North Africa (excluding high income)",2005,"",19.6988547144136,91,29.7821919487907,31.9575673890546,27.532492865041,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5234","XQ","Middle East & North Africa (excluding high income)",2006,"",19.0603998358555,91,28.5596838085797,30.6512842311987,26.3829370281844,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5235","XQ","Middle East & North Africa (excluding high income)",2007,"",18.4406603624928,85,27.3887227663054,29.3746587721813,25.2512829209873,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5236","XQ","Middle East & North Africa (excluding high income)",2008,"",17.774647630019,76,26.2741941629836,28.1964850362705,24.2441228684786,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5237","XQ","Middle East & North Africa (excluding high income)",2012,"",15.5153480693043,65,23.4745908589584,25.2567436700288,21.5720725467646,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5238","XQ","Middle East & North Africa (excluding high income)",2013,"",15.0848213877744,65,22.9866564777248,24.7263128260246,21.1450779757919,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5239","XQ","Middle East & North Africa (excluding high income)",2010,"",16.5016215392986,69,24.4237342529942,26.2818192724577,22.4757506647459,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5240","XQ","Middle East & North Africa (excluding high income)",2011,"",15.9878134506472,67,23.7460416616028,25.5484957220291,21.8349591250914,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5241","XQ","Middle East & North Africa (excluding high income)",2004,"",20.3277713406665,94,31.0867917972617,33.3191659724812,28.7540510838107,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5242","XQ","Middle East & North Africa (excluding high income)",2017,"",13.6396174330448,62,20.507006037491,22.1104249170737,18.7770702189059,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5243","XQ","Middle East & North Africa (excluding high income)",2002,"",21.5401409291652,96,33.8343089327662,36.294907731915,31.252705795744,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5244","XQ","Middle East & North Africa (excluding high income)",2003,"",20.9400072902088,100,32.4508287820037,34.7695320015781,30.0178981673977,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5245","XQ","Middle East & North Africa (excluding high income)",2020,"",12.8956196467243,NA,19.1306991631138,20.7006823683269,17.5202662780093,"MNA","Aggregates","","","","Aggregates","Aggregates"
"5246","XQ","Middle East & North Africa (excluding high income)",2016,"",13.8940910920125,63,21.2786078541205,22.9217904599298,19.5250763418765,"MNA","Aggregates","","","","Aggregates","Aggregates"
